Date,Open,High,Low,Close,Volume,Open Interest
9/27/2017 0:00,803.32,805.04,801.74,803.77,1.42E+08,67092
9/28/2017 0:00,803.1,810.35,803.1,804.82,1.62E+08,77868
9/29/2017 0:00,805.07,808.77,804.42,804.42,1.24E+08,62490
10/2/2017 0:00,805.29,808.09,801.7,802.23,1.01E+08,54294
10/3/2017 0:00,803.98,804.39,795.05,798,1.48E+08,72794
10/4/2017 0:00,797.39,805.66,797,805.66,1.09E+08,55739
10/5/2017 0:00,806.56,810.54,805.22,805.23,1.39E+08,64003
10/6/2017 0:00,805.7,808.13,803.81,807.8,1.20E+08,54827
10/9/2017 0:00,809.61,810.75,806.78,808.96,1.29E+08,63148
10/10/2017 0:00,808.43,810.65,806.3,810.65,1.38E+08,67531
10/11/2017 0:00,811.2,815.11,811.2,813.95,1.63E+08,75407
10/12/2017 0:00,814.43,818.44,813.72,815.87,1.37E+08,73119
10/13/2017 0:00,814.6,820.95,814.2,820.95,1.41E+08,69051
10/16/2017 0:00,821.54,823.85,819.43,819.43,1.50E+08,75545
10/17/2017 0:00,819.51,828.29,819.43,828.29,1.62E+08,79063
10/18/2017 0:00,829.43,831.15,826.72,827.72,1.83E+08,86015
10/19/2017 0:00,828.89,831.61,825.5,828.93,1.44E+08,71675
10/20/2017 0:00,827.93,833.57,826.84,826.84,1.76E+08,81248
10/23/2017 0:00,826.25,827.24,818.81,820.04,1.94E+08,86077
10/24/2017 0:00,818.08,825.24,814.92,825.24,1.42E+08,66422
10/25/2017 0:00,826.08,830.69,822.83,830.69,1.21E+08,63366
10/26/2017 0:00,829.94,834.67,823.92,830.11,1.67E+08,78440
10/27/2017 0:00,829.15,840.37,828.45,840.37,1.26E+08,66565
10/30/2017 0:00,842.92,849.3,842.92,845.2,1.62E+08,84160
10/31/2017 0:00,844.27,845.93,837.28,837.28,1.60E+08,76166
11/1/2017 0:00,838.75,842.88,838.01,842.71,1.55E+08,76154
11/2/2017 0:00,842.19,849.53,833.09,833.09,1.74E+08,87102
11/3/2017 0:00,833.16,843.73,831.58,843.73,1.50E+08,74853
11/6/2017 0:00,846.12,849.09,843.76,849.09,1.28E+08,69010
11/7/2017 0:00,850.2,854.6,847.88,850.33,1.51E+08,77017
11/8/2017 0:00,853.15,863.07,852.32,859.7,1.47E+08,78616
11/9/2017 0:00,862.38,864.2,858.16,860.4,1.43E+08,76875
11/10/2017 0:00,859.91,869.37,859.24,868.21,1.50E+08,81207
11/13/2017 0:00,871.7,879.34,871.7,879.34,1.89E+08,94072
11/14/2017 0:00,881.15,884.14,874.74,880.9,1.69E+08,93884
11/15/2017 0:00,877.65,884.83,876.6,882.59,1.62E+08,84370
11/16/2017 0:00,880.17,892.8,880.17,892.8,1.70E+08,85949
11/17/2017 0:00,893.99,898.11,886.86,890.69,1.68E+08,89477
11/20/2017 0:00,890.34,903.55,889.55,903.55,1.45E+08,78152
11/21/2017 0:00,907.51,929.89,907.51,918.3,2.08E+08,107731
11/22/2017 0:00,921.13,932.66,921.13,932.66,1.81E+08,94821
11/23/2017 0:00,938.31,943.15,927,933.7,2.05E+08,103290
11/24/2017 0:00,930.52,937.54,924.65,935.57,2.00E+08,97018
11/27/2017 0:00,933.38,947.06,931.29,938.61,2.26E+08,107532
11/28/2017 0:00,939.1,943.45,933.59,941.21,3.24E+08,99614
11/29/2017 0:00,943.46,952.14,940.4,952.14,2.06E+08,98060
11/30/2017 0:00,956.17,960.11,949.93,949.93,2.25E+08,104854
12/1/2017 0:00,952.76,960.33,952.76,960.33,2.05E+08,92761
12/4/2017 0:00,962.47,972.53,962.47,970.02,2.53E+08,112378
12/5/2017 0:00,972.28,974.8,953.3,953.3,2.38E+08,123722
12/6/2017 0:00,950.21,950.72,932.64,947.64,2.25E+08,110250
12/7/2017 0:00,950.23,954.24,932.68,938.65,1.63E+08,92017
12/8/2017 0:00,938.41,944.75,930.29,940.16,1.53E+08,82909
12/11/2017 0:00,930.17,936.93,917.45,917.45,1.70E+08,82582
12/12/2017 0:00,927.67,931.12,895.73,927.25,2.25E+08,112944
12/13/2017 0:00,932.05,932.48,922.97,924.4,1.27E+08,70324
12/14/2017 0:00,925.51,936.29,923.99,935.85,1.54E+08,77509
12/15/2017 0:00,933.63,939.57,932.96,935.16,2.30E+08,94503
12/18/2017 0:00,945.9,958.06,945.9,958.06,2.26E+08,94701
12/19/2017 0:00,961.03,963.01,951.25,951.42,2.07E+08,104436
12/20/2017 0:00,945.12,958.82,945.12,953.51,1.74E+08,94105
12/21/2017 0:00,949.45,957.56,946.06,946.06,1.47E+08,85171
12/22/2017 0:00,947.54,952.7,945.18,952.32,1.47E+08,78617
12/25/2017 0:00,954.28,958.57,952.41,958.31,1.16E+08,71551
12/26/2017 0:00,960.32,965.93,957.24,965.93,1.35E+08,74408
12/27/2017 0:00,969.72,972.6,965.18,968.46,1.78E+08,89259
12/28/2017 0:00,970.63,978.65,967.73,976.72,1.44E+08,77117
12/29/2017 0:00,978.39,990.1,976.33,984.24,1.81E+08,90071
1/2/2018 0:00,986.05,996.18,984.34,995.77,1.73E+08,97610
1/3/2018 0:00,999.86,1010.21,998.41,1005.67,2.13E+08,110580
1/4/2018 0:00,1009.37,1019.75,1009,1019.75,2.35E+08,111897
1/5/2018 0:00,1020.34,1020.6,1010.65,1012.65,2.68E+08,117454
1/8/2018 0:00,1011.36,1022.9,1004.89,1022.9,2.36E+08,113082
1/9/2018 0:00,1027.14,1033.56,1017.86,1033.56,2.90E+08,128653
1/10/2018 0:00,1034.64,1045.63,1033.01,1038.11,3.42E+08,141587
1/11/2018 0:00,1037.03,1049.73,1031.13,1048.17,2.89E+08,126215
1/12/2018 0:00,1050.17,1057.88,1046.38,1050.11,3.21E+08,141645
1/15/2018 0:00,1049.91,1063.47,1043.15,1063.47,2.57E+08,117110
1/16/2018 0:00,1059.36,1065.39,1052.43,1062.96,2.95E+08,127742
1/17/2018 0:00,1061.98,1064.77,1034.69,1034.69,2.94E+08,128910
1/18/2018 0:00,1028.76,1050.25,1020.01,1050.25,2.57E+08,121903
1/19/2018 0:00,1054.33,1067.21,1053.37,1062.07,2.80E+08,121918
1/22/2018 0:00,1066.86,1088.05,1066.61,1087.42,2.46E+08,117550
1/25/2018 0:00,1098.44,1116.95,1098.44,1104.57,4.46E+08,180138
1/26/2018 0:00,1119.78,1123.83,1103.06,1115.64,2.62E+08,124868
1/29/2018 0:00,1121.78,1130.1,1109.8,1109.8,2.63E+08,123670
1/30/2018 0:00,1099.98,1110.56,1092.44,1110.56,2.88E+08,130202
1/31/2018 0:00,1112.23,1128.1,1104.98,1110.36,3.14E+08,137389
2/1/2018 0:00,1111.74,1111.74,1090.25,1099.67,2.34E+08,106198
2/2/2018 0:00,1098.66,1105.04,1091.06,1105.04,1.73E+08,84576
2/5/2018 0:00,1089.62,1090.88,1048.71,1048.71,2.48E+08,117255
2/6/2018 0:00,1026.08,1026.08,983.06,1011.6,3.65E+08,135890
2/7/2018 0:00,1040.53,1048.54,1034.13,1040.55,2.09E+08,92282
2/8/2018 0:00,1031.46,1039.61,1023.25,1023.25,1.61E+08,73863
2/9/2018 0:00,991.09,1003.94,973.78,1003.94,2.00E+08,90783
2/12/2018 0:00,1011.64,1041.79,1011.64,1041.79,1.62E+08,76531
2/13/2018 0:00,1053.31,1060.48,1052.86,1059.73,1.59E+08,77501
2/21/2018 0:00,1073.33,1092.65,1070.43,1087.15,1.65E+08,89628
2/22/2018 0:00,1087.15,1091.62,1074.27,1076.03,1.85E+08,100270
2/23/2018 0:00,1086.81,1102.85,1081.31,1102.85,1.78E+08,93477
2/26/2018 0:00,1115.9,1127.57,1114.06,1114.53,2.22E+08,127408
2/27/2018 0:00,1124.03,1124.03,1106.77,1119.61,1.75E+08,101306
2/28/2018 0:00,1110.3,1129.89,1109.89,1121.54,2.14E+08,113477
3/1/2018 0:00,1121.54,1129.3,1110.92,1115.79,2.07E+08,120928
3/2/2018 0:00,1103.16,1121.91,1103.16,1121.21,1.88E+08,101906
3/5/2018 0:00,1129.92,1132.69,1093.48,1093.48,2.53E+08,138883
3/6/2018 0:00,1106.28,1120.29,1091.67,1120.29,2.10E+08,108011
3/7/2018 0:00,1121.99,1126.67,1103.29,1112.26,2.40E+08,120077
3/8/2018 0:00,1112.24,1126.35,1111.76,1124.15,1.87E+08,89308
3/9/2018 0:00,1128.73,1135.02,1119.18,1123.41,2.06E+08,108008
3/12/2018 0:00,1135.37,1135.48,1123.98,1126.29,1.97E+08,105347
3/13/2018 0:00,1126.53,1133.31,1118.49,1133.31,2.08E+08,107596
3/14/2018 0:00,1135.99,1142.88,1134.55,1138.09,2.23E+08,119670
3/15/2018 0:00,1134.51,1140.74,1129.66,1138.76,2.07E+08,111952
3/16/2018 0:00,1144.54,1152.52,1140.56,1150.19,2.60E+08,115259
3/19/2018 0:00,1158.16,1165.63,1155.82,1159.22,2.22E+08,116703
3/20/2018 0:00,1154.48,1166.33,1154.48,1159.39,1.90E+08,103947
3/21/2018 0:00,1166.51,1172.31,1163.91,1169.36,2.13E+08,112334
3/22/2018 0:00,1175.22,1180.44,1169.48,1172.36,2.16E+08,110500
3/23/2018 0:00,1154.25,1157.2,1138.53,1153.59,2.37E+08,126283
3/26/2018 0:00,1150.51,1176.95,1150.51,1171.22,1.76E+08,96753
3/27/2018 0:00,1187.42,1187.42,1169.58,1171.73,2.01E+08,104704
3/28/2018 0:00,1168.87,1179.18,1165.71,1172.24,1.65E+08,89129
3/29/2018 0:00,1174.73,1176.45,1164.12,1167.03,1.50E+08,86043
3/30/2018 0:00,1169.29,1175.36,1158.49,1174.46,1.50E+08,88974
4/2/2018 0:00,1180.26,1196.61,1179.73,1196.61,2.21E+08,120856
4/3/2018 0:00,1197,1199.93,1185.83,1188.29,2.18E+08,126165
4/4/2018 0:00,1194.26,1200.71,1189.46,1191.54,1.94E+08,113048
4/5/2018 0:00,1197.76,1199.15,1186.75,1193.17,1.87E+08,105832
4/6/2018 0:00,1194.15,1202.59,1194.15,1199.96,2.18E+08,121391
4/9/2018 0:00,1202.44,1207.45,1197.44,1204.33,2.23E+08,129621
4/10/2018 0:00,1207.62,1211.34,1192.22,1198.12,2.47E+08,140795
4/11/2018 0:00,1201.51,1202.46,1167.11,1167.11,2.46E+08,141455
4/12/2018 0:00,1162.48,1173.02,1153.64,1173.02,1.69E+08,103026
4/13/2018 0:00,1178.57,1181.52,1153.93,1157.14,1.57E+08,103571
4/16/2018 0:00,1156.54,1159.45,1141.81,1148.49,1.39E+08,87630
4/17/2018 0:00,1149.02,1156.7,1139.33,1153.28,1.40E+08,85274
4/18/2018 0:00,1157.67,1160.32,1138.42,1138.53,1.52E+08,92251
4/19/2018 0:00,1137.99,1137.99,1094.63,1094.63,1.84E+08,117162
4/20/2018 0:00,1095.84,1119.86,1078.01,1119.86,1.43E+08,90839
